,uid,projection,filename
1922,1288,Volume,1288_ct_synthetic.h5
1923,1289,Frontal,1289_IM-0189-1001.dcm.png
1924,1289,Lateral,1289_IM-0189-2001.dcm.png
1925,1289,Volume,1289_ct_synthetic.h5
1926,1294,Frontal,1294_IM-0193-1001.dcm.png
1927,1294,Lateral,1294_IM-0193-2001.dcm.png
1928,1294,Volume,1294_ct_synthetic.h5
1929,1296,Frontal,1296_IM-0195-1001-0002.dcm.png
1930,1296,Lateral,1296_IM-0195-1001-0001.dcm.png
1931,1296,Volume,1296_ct_synthetic.h5
1932,1297,Frontal,1297_IM-0195-4004.dcm.png
1933,1297,Lateral,1297_IM-0195-1001.dcm.png
1934,1297,Volume,1297_ct_synthetic.h5
1935,1304,Frontal,1304_IM-0199-1001.dcm.png
1936,1304,Lateral,1304_IM-0199-2001.dcm.png
1937,1304,Volume,1304_ct_synthetic.h5
1938,1305,Frontal,1305_IM-0199-1001.dcm.png
1939,1305,Lateral,1305_IM-0199-1002.dcm.png
1940,1305,Volume,1305_ct_synthetic.h5
1941,1308,Frontal,1308_IM-0201-1001.dcm.png
1942,1308,Lateral,1308_IM-0201-2001.dcm.png
1943,1308,Volume,1308_ct_synthetic.h5
1944,1309,Frontal,1309_IM-0201-1001-0001.dcm.png
1945,1309,Lateral,1309_IM-0201-1001-0002.dcm.png
1946,1309,Volume,1309_ct_synthetic.h5
1947,1310,Frontal,1310_IM-0202-1001.dcm.png
1948,1310,Lateral,1310_IM-0202-2001.dcm.png
1949,1310,Volume,1310_ct_synthetic.h5
1950,1314,Frontal,1314_IM-0204-1001.dcm.png
1951,1314,Lateral,1314_IM-0204-2001.dcm.png
1952,1314,Volume,1314_ct_synthetic.h5
1953,1315,Frontal,1315_IM-0204-1001.dcm.png
1954,1315,Lateral,1315_IM-0204-2001.dcm.png
1955,1315,Volume,1315_ct_synthetic.h5
1956,1316,Frontal,1316_IM-0205-1002.dcm.png
1957,1316,Lateral,1316_IM-0205-1003.dcm.png
1958,1316,Volume,1316_ct_synthetic.h5
1959,1317,Frontal,1317_IM-0205-1001.dcm.png
1960,1317,Lateral,1317_IM-0205-1002.dcm.png
1961,1317,Volume,1317_ct_synthetic.h5
1962,1318,Frontal,1318_IM-0205-1001.dcm.png
1963,1318,Lateral,1318_IM-0205-2001.dcm.png
1964,1318,Volume,1318_ct_synthetic.h5
1965,1319,Frontal,1319_IM-0205-1001.dcm.png
1966,1319,Lateral,1319_IM-0205-3001.dcm.png
1967,1319,Volume,1319_ct_synthetic.h5
1968,1321,Frontal,1321_IM-0207-1001.dcm.png
1969,1321,Lateral,1321_IM-0207-2001.dcm.png
1970,1321,Volume,1321_ct_synthetic.h5
1971,1323,Frontal,1323_IM-0209-1001.dcm.png
1972,1323,Lateral,1323_IM-0209-2001.dcm.png
1973,1323,Volume,1323_ct_synthetic.h5
1974,1326,Frontal,1326_IM-0210-0001-0002.dcm.png
1975,1326,Lateral,1326_IM-0210-0001-0001.dcm.png
1976,1326,Volume,1326_ct_synthetic.h5
1977,1329,Frontal,1329_IM-0211-1001.dcm.png
1978,1329,Lateral,1329_IM-0211-2001.dcm.png
1979,1329,Volume,1329_ct_synthetic.h5
1980,1330,Frontal,1330_IM-0213-1001.dcm.png
1981,1330,Lateral,1330_IM-0213-2001.dcm.png
1982,1330,Volume,1330_ct_synthetic.h5
1983,1332,Frontal,1332_IM-0213-1001-0001.dcm.png
1984,1332,Lateral,1332_IM-0213-1001-0002.dcm.png
1985,1332,Volume,1332_ct_synthetic.h5
1986,1334,Frontal,1334_IM-0214-1001.dcm.png
1987,1334,Lateral,1334_IM-0214-2001.dcm.png
1988,1334,Volume,1334_ct_synthetic.h5
1989,1335,Frontal,1335_IM-0215-1001.dcm.png
1990,1335,Lateral,1335_IM-0215-1002.dcm.png
1991,1335,Volume,1335_ct_synthetic.h5
1992,1340,Frontal,1340_IM-0220-1001.dcm.png
1993,1340,Lateral,1340_IM-0220-2001.dcm.png
1994,1340,Volume,1340_ct_synthetic.h5
1995,1344,Frontal,1344_IM-0223-1001.dcm.png
1996,1344,Lateral,1344_IM-0223-1002.dcm.png
1997,1344,Volume,1344_ct_synthetic.h5
1998,1345,Frontal,1345_IM-0223-1001.dcm.png
1999,1345,Lateral,1345_IM-0223-2001.dcm.png
2000,1345,Volume,1345_ct_synthetic.h5
2001,1347,Frontal,1347_IM-0225-4004.dcm.png
2002,1347,Lateral,1347_IM-0225-3001.dcm.png
2003,1347,Volume,1347_ct_synthetic.h5
2004,1350,Frontal,1350_IM-0227-1001.dcm.png
2005,1350,Lateral,1350_IM-0227-2001.dcm.png
2006,1350,Volume,1350_ct_synthetic.h5
2007,1353,Frontal,1353_IM-0230-1001.dcm.png
2008,1353,Lateral,1353_IM-0230-2001.dcm.png
2009,1353,Volume,1353_ct_synthetic.h5
2010,1355,Frontal,1355_IM-0230-1001.dcm.png
2011,1355,Lateral,1355_IM-0230-2001.dcm.png
2012,1355,Volume,1355_ct_synthetic.h5
2013,1356,Frontal,1356_IM-0231-1001.dcm.png
2014,1356,Lateral,1356_IM-0231-2001.dcm.png
2015,1356,Volume,1356_ct_synthetic.h5
2016,1359,Frontal,1359_IM-0233-1001.dcm.png
2017,1359,Lateral,1359_IM-0233-2001.dcm.png
2018,1359,Volume,1359_ct_synthetic.h5
2019,1360,Frontal,1360_IM-0234-0001-0001.dcm.png
2020,1360,Lateral,1360_IM-0234-0001-0002.dcm.png
2021,1360,Volume,1360_ct_synthetic.h5
2022,1362,Frontal,1362_IM-0235-1001.dcm.png
2023,1362,Lateral,1362_IM-0235-2001.dcm.png
2024,1362,Volume,1362_ct_synthetic.h5
2025,1363,Frontal,1363_IM-0236-0001-0002.dcm.png
2026,1363,Lateral,1363_IM-0236-0001-0001.dcm.png
2027,1363,Volume,1363_ct_synthetic.h5
2028,1364,Frontal,1364_IM-0237-1001.dcm.png
2029,1364,Lateral,1364_IM-0237-2001.dcm.png
2030,1364,Volume,1364_ct_synthetic.h5
2031,1366,Frontal,1366_IM-0237-1001.dcm.png
2032,1366,Lateral,1366_IM-0237-2001.dcm.png
2033,1366,Volume,1366_ct_synthetic.h5
2034,1367,Frontal,1367_IM-0237-1001.dcm.png
2035,1367,Lateral,1367_IM-0237-2001.dcm.png
2036,1367,Volume,1367_ct_synthetic.h5
2037,1368,Frontal,1368_IM-0237-1001.dcm.png
2038,1368,Lateral,1368_IM-0237-2001.dcm.png
2039,1368,Volume,1368_ct_synthetic.h5
2040,1371,Frontal,1371_IM-0239-1001.dcm.png
2041,1371,Lateral,1371_IM-0239-2001.dcm.png
2042,1371,Volume,1371_ct_synthetic.h5
2043,1372,Frontal,1372_IM-0239-1001.dcm.png
2044,1372,Lateral,1372_IM-0239-2001.dcm.png
2045,1372,Volume,1372_ct_synthetic.h5
2046,1374,Frontal,1374_IM-0240-1001.dcm.png
2047,1374,Lateral,1374_IM-0240-2001.dcm.png
2048,1374,Volume,1374_ct_synthetic.h5
2049,1375,Frontal,1375_IM-0241-1001.dcm.png
2050,1375,Lateral,1375_IM-0241-4001.dcm.png
2051,1375,Volume,1375_ct_synthetic.h5
2052,1377,Frontal,1377_IM-0242-1001.dcm.png
2053,1377,Lateral,1377_IM-0242-2001.dcm.png
2054,1377,Volume,1377_ct_synthetic.h5
2055,1378,Frontal,1378_IM-0242-1001.dcm.png
2056,1378,Lateral,1378_IM-0242-2001.dcm.png
2057,1378,Volume,1378_ct_synthetic.h5
2058,1379,Frontal,1379_IM-0243-1001.dcm.png
2059,1379,Lateral,1379_IM-0243-2001.dcm.png
2060,1379,Volume,1379_ct_synthetic.h5
2061,1380,Frontal,1380_IM-0245-1001.dcm.png
2062,1380,Lateral,1380_IM-0245-1002.dcm.png
2063,1380,Volume,1380_ct_synthetic.h5
2064,1381,Frontal,1381_IM-0245-1001.dcm.png
2065,1381,Lateral,1381_IM-0245-2001.dcm.png
2066,1381,Volume,1381_ct_synthetic.h5
2067,1382,Frontal,1382_IM-0245-1001.dcm.png
2068,1382,Lateral,1382_IM-0245-2001.dcm.png
2069,1382,Volume,1382_ct_synthetic.h5
2070,1383,Frontal,1383_IM-0245-1001.dcm.png
2071,1383,Lateral,1383_IM-0245-1002.dcm.png
2072,1383,Volume,1383_ct_synthetic.h5
2073,1384,Frontal,1384_IM-0246-1001.dcm.png
2074,1384,Lateral,1384_IM-0246-2001.dcm.png
2075,1384,Volume,1384_ct_synthetic.h5
2076,1393,Frontal,1393_IM-0251-1001.dcm.png
2077,1393,Lateral,1393_IM-0251-2001.dcm.png
2078,1393,Volume,1393_ct_synthetic.h5
2079,1394,Frontal,1394_IM-0251-1001.dcm.png
2080,1394,Lateral,1394_IM-0251-1002.dcm.png
2081,1394,Volume,1394_ct_synthetic.h5
2082,1395,Frontal,1395_IM-0251-1001.dcm.png
2083,1395,Lateral,1395_IM-0251-2001.dcm.png
2084,1395,Volume,1395_ct_synthetic.h5
2085,1396,Frontal,1396_IM-0252-2001.dcm.png
2086,1396,Lateral,1396_IM-0252-1001.dcm.png
2087,1396,Volume,1396_ct_synthetic.h5
2088,1397,Frontal,1397_IM-0253-1001.dcm.png
2089,1397,Lateral,1397_IM-0253-2001.dcm.png
2090,1397,Volume,1397_ct_synthetic.h5
2091,1400,Frontal,1400_IM-0256-1001.dcm.png
2092,1400,Lateral,1400_IM-0256-1002.dcm.png
2093,1400,Volume,1400_ct_synthetic.h5
2094,1401,Frontal,1401_IM-0256-1001.dcm.png
2095,1401,Lateral,1401_IM-0256-1002.dcm.png
2096,1401,Volume,1401_ct_synthetic.h5
2097,1402,Frontal,1402_IM-0257-1001.dcm.png
2098,1402,Lateral,1402_IM-0257-3001.dcm.png
2099,1402,Volume,1402_ct_synthetic.h5
2100,1403,Frontal,1403_IM-0258-1001.dcm.png
2101,1403,Lateral,1403_IM-0258-2001.dcm.png
2102,1403,Volume,1403_ct_synthetic.h5
2103,1409,Frontal,1409_IM-0260-1001.dcm.png
2104,1409,Lateral,1409_IM-0260-2001.dcm.png
2105,1409,Volume,1409_ct_synthetic.h5
2106,1410,Frontal,1410_IM-0260-1001.dcm.png
2107,1410,Lateral,1410_IM-0260-1002.dcm.png
2108,1410,Volume,1410_ct_synthetic.h5
2109,1414,Frontal,1414_IM-0264-1001.dcm.png
2110,1414,Lateral,1414_IM-0264-1002.dcm.png
2111,1414,Volume,1414_ct_synthetic.h5
2112,1415,Frontal,1415_IM-0264-1001.dcm.png
2113,1415,Lateral,1415_IM-0264-2001.dcm.png
2114,1415,Volume,1415_ct_synthetic.h5
2115,1416,Frontal,1416_IM-0265-1001.dcm.png
2116,1416,Lateral,1416_IM-0265-2001.dcm.png
2117,1416,Volume,1416_ct_synthetic.h5
2118,1418,Frontal,1418_IM-0267-2002.dcm.png
2119,1418,Lateral,1418_IM-0267-1001.dcm.png
2120,1418,Volume,1418_ct_synthetic.h5
2121,1419,Frontal,1419_IM-0267-1001.dcm.png
2122,1419,Lateral,1419_IM-0267-2001.dcm.png
2123,1419,Volume,1419_ct_synthetic.h5
2124,1420,Frontal,1420_IM-0268-1001.dcm.png
2125,1420,Lateral,1420_IM-0268-2001.dcm.png
2126,1420,Volume,1420_ct_synthetic.h5
2127,1422,Frontal,1422_IM-0269-1001.dcm.png
2128,1422,Lateral,1422_IM-0269-2001.dcm.png
2129,1422,Volume,1422_ct_synthetic.h5
2130,1424,Frontal,1424_IM-0271-2002.dcm.png
2131,1424,Lateral,1424_IM-0271-3003.dcm.png
2132,1424,Volume,1424_ct_synthetic.h5
2133,1425,Frontal,1425_IM-0272-1001.dcm.png
2134,1425,Lateral,1425_IM-0272-1002.dcm.png
2135,1425,Volume,1425_ct_synthetic.h5
2136,1426,Frontal,1426_IM-0272-1001.dcm.png
2137,1426,Lateral,1426_IM-0272-2001.dcm.png
2138,1426,Volume,1426_ct_synthetic.h5
2139,1428,Frontal,1428_IM-0274-1001.dcm.png
2140,1428,Lateral,1428_IM-0274-2001.dcm.png
2141,1428,Volume,1428_ct_synthetic.h5
2142,1429,Frontal,1429_IM-0275-1001.dcm.png
2143,1429,Lateral,1429_IM-0275-2001.dcm.png
2144,1429,Volume,1429_ct_synthetic.h5
2145,1431,Frontal,1431_IM-0278-1001.dcm.png
2146,1431,Lateral,1431_IM-0278-2001.dcm.png
2147,1431,Volume,1431_ct_synthetic.h5
2148,1434,Frontal,1434_IM-0279-1001.dcm.png
2149,1434,Lateral,1434_IM-0279-2001.dcm.png
2150,1434,Volume,1434_ct_synthetic.h5
2151,1435,Frontal,1435_IM-0280-1001.dcm.png
2152,1435,Lateral,1435_IM-0280-2001.dcm.png
2153,1435,Volume,1435_ct_synthetic.h5
2154,1436,Frontal,1436_IM-0280-1001.dcm.png
2155,1436,Lateral,1436_IM-0280-1002.dcm.png
2156,1436,Volume,1436_ct_synthetic.h5
2157,1438,Frontal,1438_IM-0282-1002.dcm.png
2158,1438,Lateral,1438_IM-0282-1003.dcm.png
2159,1438,Volume,1438_ct_synthetic.h5
2160,1439,Frontal,1439_IM-0282-1001.dcm.png
2161,1439,Lateral,1439_IM-0282-1002.dcm.png
2162,1439,Volume,1439_ct_synthetic.h5
2163,1440,Frontal,1440_IM-0284-1001.dcm.png
2164,1440,Lateral,1440_IM-0284-2001.dcm.png
2165,1440,Volume,1440_ct_synthetic.h5
2166,1443,Frontal,1443_IM-0286-1001.dcm.png
2167,1443,Lateral,1443_IM-0286-2001.dcm.png
2168,1443,Volume,1443_ct_synthetic.h5
2169,1445,Frontal,1445_IM-0287-4004.dcm.png
2170,1445,Lateral,1445_IM-0287-0001.dcm.png
2171,1445,Volume,1445_ct_synthetic.h5
2172,1446,Frontal,1446_IM-0288-1001.dcm.png
2173,1446,Lateral,1446_IM-0288-1002.dcm.png
2174,1446,Volume,1446_ct_synthetic.h5
2175,1447,Frontal,1447_IM-0289-1001.dcm.png
2176,1447,Lateral,1447_IM-0289-2001.dcm.png
2177,1447,Volume,1447_ct_synthetic.h5
2178,1448,Frontal,1448_IM-0289-1001.dcm.png
2179,1448,Lateral,1448_IM-0289-2001.dcm.png
2180,1448,Volume,1448_ct_synthetic.h5
2181,1450,Frontal,1450_IM-0291-1001.dcm.png
2182,1450,Lateral,1450_IM-0291-2001.dcm.png
2183,1450,Volume,1450_ct_synthetic.h5
2184,1451,Frontal,1451_IM-0291-1001.dcm.png
2185,1451,Lateral,1451_IM-0291-2001.dcm.png
2186,1451,Volume,1451_ct_synthetic.h5
2187,1452,Frontal,1452_IM-0291-1001.dcm.png
2188,1452,Lateral,1452_IM-0291-2001.dcm.png
2189,1452,Volume,1452_ct_synthetic.h5
2190,1454,Frontal,1454_IM-0293-1001.dcm.png
2191,1454,Lateral,1454_IM-0293-2001.dcm.png
2192,1454,Volume,1454_ct_synthetic.h5
2193,1456,Frontal,1456_IM-0294-1001.dcm.png
2194,1456,Lateral,1456_IM-0294-2001.dcm.png
2195,1456,Volume,1456_ct_synthetic.h5
2196,1460,Frontal,1460_IM-0298-1001.dcm.png
2197,1460,Lateral,1460_IM-0298-2001.dcm.png
2198,1460,Volume,1460_ct_synthetic.h5
2199,1461,Frontal,1461_IM-0299-1001.dcm.png
2200,1461,Lateral,1461_IM-0299-2001.dcm.png
2201,1461,Volume,1461_ct_synthetic.h5
2202,1462,Frontal,1462_IM-0299-1001.dcm.png
2203,1462,Lateral,1462_IM-0299-2001.dcm.png
2204,1462,Volume,1462_ct_synthetic.h5
2205,1466,Frontal,1466_IM-0302-1001.dcm.png
2206,1466,Lateral,1466_IM-0302-1002.dcm.png
2207,1466,Volume,1466_ct_synthetic.h5
2208,1467,Frontal,1467_IM-0302-1001.dcm.png
2209,1467,Lateral,1467_IM-0302-2001.dcm.png
2210,1467,Volume,1467_ct_synthetic.h5
2211,1468,Frontal,1468_IM-0303-1001.dcm.png
2212,1468,Lateral,1468_IM-0303-2001.dcm.png
2213,1468,Volume,1468_ct_synthetic.h5
2214,1469,Frontal,1469_IM-0303-1001.dcm.png
2215,1469,Lateral,1469_IM-0303-2001.dcm.png
2216,1469,Volume,1469_ct_synthetic.h5
2217,1470,Frontal,1470_IM-0303-1001.dcm.png
2218,1470,Lateral,1470_IM-0303-2001.dcm.png
2219,1470,Volume,1470_ct_synthetic.h5
2220,1471,Frontal,1471_IM-0304-2001.dcm.png
2221,1471,Lateral,1471_IM-0304-3001.dcm.png
2222,1471,Volume,1471_ct_synthetic.h5
2223,1473,Frontal,1473_IM-0306-1001.dcm.png
2224,1473,Lateral,1473_IM-0306-1002.dcm.png
2225,1473,Volume,1473_ct_synthetic.h5
2226,1476,Frontal,1476_IM-0308-1001.dcm.png
2227,1476,Lateral,1476_IM-0308-3001.dcm.png
2228,1476,Volume,1476_ct_synthetic.h5
2229,1477,Frontal,1477_IM-0309-1001.dcm.png
2230,1477,Lateral,1477_IM-0309-2001.dcm.png
2231,1477,Volume,1477_ct_synthetic.h5
2232,1480,Frontal,1480_IM-0311-1001.dcm.png
2233,1480,Lateral,1480_IM-0311-2001.dcm.png
2234,1480,Volume,1480_ct_synthetic.h5
2235,1481,Frontal,1481_IM-0312-3001.dcm.png
2236,1481,Lateral,1481_IM-0312-2001.dcm.png
2237,1481,Volume,1481_ct_synthetic.h5
2238,1485,Frontal,1485_IM-0313-1001.dcm.png
2239,1485,Lateral,1485_IM-0313-2001.dcm.png
2240,1485,Volume,1485_ct_synthetic.h5
2241,1488,Frontal,1488_IM-0315-1001.dcm.png
2242,1488,Lateral,1488_IM-0315-3003.dcm.png
2243,1488,Volume,1488_ct_synthetic.h5
2244,1489,Frontal,1489_IM-0315-1001.dcm.png
2245,1489,Lateral,1489_IM-0315-2001.dcm.png
2246,1489,Volume,1489_ct_synthetic.h5
2247,1494,Frontal,1494_IM-0319-4001.dcm.png
2248,1494,Lateral,1494_IM-0319-3001.dcm.png
2249,1494,Volume,1494_ct_synthetic.h5
2250,1500,Frontal,1500_IM-0326-9001.dcm.png
2251,1500,Lateral,1500_IM-0326-10001.dcm.png
2252,1500,Volume,1500_ct_synthetic.h5
2253,1501,Frontal,1501_IM-0327-1001.dcm.png
2254,1501,Lateral,1501_IM-0327-2001.dcm.png
2255,1501,Volume,1501_ct_synthetic.h5
2256,1502,Frontal,1502_IM-0328-1001.dcm.png
2257,1502,Lateral,1502_IM-0328-2001.dcm.png
2258,1502,Volume,1502_ct_synthetic.h5
2259,1503,Frontal,1503_IM-0329-5001.dcm.png
2260,1503,Lateral,1503_IM-0329-6001.dcm.png
2261,1503,Volume,1503_ct_synthetic.h5
2262,1504,Frontal,1504_IM-0330-1001.dcm.png
2263,1504,Lateral,1504_IM-0330-2001.dcm.png
2264,1504,Volume,1504_ct_synthetic.h5
2265,1506,Frontal,1506_IM-0330-1001.dcm.png
2266,1506,Lateral,1506_IM-0330-2001.dcm.png
2267,1506,Volume,1506_ct_synthetic.h5
2268,1509,Frontal,1509_IM-0331-1001.dcm.png
2269,1509,Lateral,1509_IM-0331-2001.dcm.png
2270,1509,Volume,1509_ct_synthetic.h5
2271,1510,Frontal,1510_IM-0331-1001.dcm.png
2272,1510,Lateral,1510_IM-0331-2001.dcm.png
2273,1510,Volume,1510_ct_synthetic.h5
2274,1511,Frontal,1511_IM-0331-1001.dcm.png
2275,1511,Lateral,1511_IM-0331-2001.dcm.png
2276,1511,Volume,1511_ct_synthetic.h5
2277,1512,Frontal,1512_IM-0332-2002.dcm.png
2278,1512,Lateral,1512_IM-0332-3003.dcm.png
2279,1512,Volume,1512_ct_synthetic.h5
2280,1513,Frontal,1513_IM-0333-1001.dcm.png
2281,1513,Lateral,1513_IM-0333-2001.dcm.png
2282,1513,Volume,1513_ct_synthetic.h5
2283,1514,Frontal,1514_IM-0333-1001.dcm.png
2284,1514,Lateral,1514_IM-0333-2001.dcm.png
2285,1514,Volume,1514_ct_synthetic.h5
2286,1515,Frontal,1515_IM-0333-1001.dcm.png
2287,1515,Lateral,1515_IM-0333-2001.dcm.png
2288,1515,Volume,1515_ct_synthetic.h5
2289,1516,Frontal,1516_IM-0334-1001.dcm.png
2290,1516,Lateral,1516_IM-0334-2001.dcm.png
2291,1516,Volume,1516_ct_synthetic.h5
2292,1517,Frontal,1517_IM-0335-1001.dcm.png
2293,1517,Lateral,1517_IM-0335-1002.dcm.png
2294,1517,Volume,1517_ct_synthetic.h5
2295,1518,Frontal,1518_IM-0335-1003.dcm.png
2296,1518,Lateral,1518_IM-0335-1002.dcm.png
2297,1518,Volume,1518_ct_synthetic.h5
2298,1520,Frontal,1520_IM-0336-1002001.dcm.png
2299,1520,Lateral,1520_IM-0336-1003002.dcm.png
2300,1520,Volume,1520_ct_synthetic.h5
2301,1521,Frontal,1521_IM-0337-1001.dcm.png
2302,1521,Lateral,1521_IM-0337-2001.dcm.png
2303,1521,Volume,1521_ct_synthetic.h5
2304,1523,Frontal,1523_IM-0339-1001.dcm.png
2305,1523,Lateral,1523_IM-0339-2001.dcm.png
2306,1523,Volume,1523_ct_synthetic.h5
2307,1525,Frontal,1525_IM-0340-3001.dcm.png
2308,1525,Lateral,1525_IM-0340-1001.dcm.png
2309,1525,Volume,1525_ct_synthetic.h5
2310,1530,Frontal,1530_IM-0344-1001.dcm.png
2311,1530,Lateral,1530_IM-0344-2001.dcm.png
2312,1530,Volume,1530_ct_synthetic.h5
2313,1532,Frontal,1532_IM-0344-1001.dcm.png
2314,1532,Lateral,1532_IM-0344-2001.dcm.png
2315,1532,Volume,1532_ct_synthetic.h5
2316,1533,Frontal,1533_IM-0344-1001.dcm.png
2317,1533,Lateral,1533_IM-0344-1002.dcm.png
2318,1533,Volume,1533_ct_synthetic.h5
2319,1534,Frontal,1534_IM-0345-4004.dcm.png
2320,1534,Lateral,1534_IM-0345-12001.dcm.png
2321,1534,Volume,1534_ct_synthetic.h5
2322,1535,Frontal,1535_IM-0346-1001.dcm.png
2323,1535,Lateral,1535_IM-0346-2001.dcm.png
2324,1535,Volume,1535_ct_synthetic.h5
2325,1536,Frontal,1536_IM-0347-0001-0001.dcm.png
2326,1536,Lateral,1536_IM-0347-0001-0002.dcm.png
2327,1536,Volume,1536_ct_synthetic.h5
2328,1537,Frontal,1537_IM-0348-1001.dcm.png
2329,1537,Lateral,1537_IM-0348-1002.dcm.png
2330,1537,Volume,1537_ct_synthetic.h5
2331,1539,Frontal,1539_IM-0349-1001.dcm.png
2332,1539,Lateral,1539_IM-0349-2001.dcm.png
2333,1539,Volume,1539_ct_synthetic.h5
2334,1540,Frontal,1540_IM-0351-1001.dcm.png
2335,1540,Lateral,1540_IM-0351-2001.dcm.png
2336,1540,Volume,1540_ct_synthetic.h5
2337,1541,Frontal,1541_IM-0352-1001.dcm.png
2338,1541,Lateral,1541_IM-0352-2001.dcm.png
2339,1541,Volume,1541_ct_synthetic.h5
2340,1542,Frontal,1542_IM-0352-1001.dcm.png
2341,1542,Lateral,1542_IM-0352-2001.dcm.png
2342,1542,Volume,1542_ct_synthetic.h5
2343,1544,Frontal,1544_IM-0354-1001.dcm.png
2344,1544,Lateral,1544_IM-0354-1002.dcm.png
2345,1544,Volume,1544_ct_synthetic.h5
2346,1545,Frontal,1545_IM-0355-2002.dcm.png
2347,1545,Lateral,1545_IM-0355-3003.dcm.png
2348,1545,Volume,1545_ct_synthetic.h5
2349,1550,Frontal,1550_IM-0359-1001.dcm.png
2350,1550,Lateral,1550_IM-0359-3003.dcm.png
2351,1550,Volume,1550_ct_synthetic.h5
2352,1551,Frontal,1551_IM-0359-1001.dcm.png
2353,1551,Lateral,1551_IM-0359-2001.dcm.png
2354,1551,Volume,1551_ct_synthetic.h5
2355,1552,Frontal,1552_IM-0360-1001.dcm.png
2356,1552,Lateral,1552_IM-0360-2001.dcm.png
2357,1552,Volume,1552_ct_synthetic.h5
2358,1556,Frontal,1556_IM-0363-1001.dcm.png
2359,1556,Lateral,1556_IM-0363-2001.dcm.png
2360,1556,Volume,1556_ct_synthetic.h5
2361,1560,Frontal,1560_IM-0366-1001.dcm.png
2362,1560,Lateral,1560_IM-0366-1002.dcm.png
2363,1560,Volume,1560_ct_synthetic.h5
2364,1561,Frontal,1561_IM-0367-1001.dcm.png
2365,1561,Lateral,1561_IM-0367-2001.dcm.png
2366,1561,Volume,1561_ct_synthetic.h5
2367,1563,Frontal,1563_IM-0368-1001.dcm.png
2368,1563,Lateral,1563_IM-0368-2001.dcm.png
2369,1563,Volume,1563_ct_synthetic.h5
2370,1564,Frontal,1564_IM-0368-1001.dcm.png
2371,1564,Lateral,1564_IM-0368-2001.dcm.png
2372,1564,Volume,1564_ct_synthetic.h5
2373,1565,Frontal,1565_IM-0368-1001.dcm.png
2374,1565,Lateral,1565_IM-0368-2001.dcm.png
2375,1565,Volume,1565_ct_synthetic.h5
2376,1573,Frontal,1573_IM-0374-1001.dcm.png
2377,1573,Lateral,1573_IM-0374-2001.dcm.png
2378,1573,Volume,1573_ct_synthetic.h5
2379,1574,Frontal,1574_IM-0374-1001.dcm.png
2380,1574,Lateral,1574_IM-0374-1002.dcm.png
2381,1574,Volume,1574_ct_synthetic.h5
2382,1581,Frontal,1581_IM-0378-1001.dcm.png
2383,1581,Lateral,1581_IM-0378-2001.dcm.png
2384,1581,Volume,1581_ct_synthetic.h5
2385,1582,Frontal,1582_IM-0378-1001.dcm.png
2386,1582,Lateral,1582_IM-0378-1002.dcm.png
2387,1582,Volume,1582_ct_synthetic.h5
2388,1587,Frontal,1587_IM-0381-1002001.dcm.png
2389,1587,Lateral,1587_IM-0381-1003002.dcm.png
2390,1587,Volume,1587_ct_synthetic.h5
2391,1588,Frontal,1588_IM-0382-1001.dcm.png
2392,1588,Lateral,1588_IM-0382-2001.dcm.png
2393,1588,Volume,1588_ct_synthetic.h5
2394,1590,Frontal,1590_IM-0383-4001.dcm.png
2395,1590,Lateral,1590_IM-0383-3001.dcm.png
2396,1590,Volume,1590_ct_synthetic.h5
2397,1591,Frontal,1591_IM-0384-13013.dcm.png
2398,1591,Lateral,1591_IM-0384-3001.dcm.png
2399,1591,Volume,1591_ct_synthetic.h5
2400,1593,Frontal,1593_IM-0385-1001.dcm.png
2401,1593,Lateral,1593_IM-0385-2001.dcm.png
2402,1593,Volume,1593_ct_synthetic.h5
2403,1594,Frontal,1594_IM-0385-1001.dcm.png
2404,1594,Lateral,1594_IM-0385-2001.dcm.png
2405,1594,Volume,1594_ct_synthetic.h5
2406,1597,Frontal,1597_IM-0388-1001.dcm.png
2407,1597,Lateral,1597_IM-0388-2001.dcm.png
2408,1597,Volume,1597_ct_synthetic.h5
2409,1598,Frontal,1598_IM-0389-1001.dcm.png
2410,1598,Lateral,1598_IM-0389-2001.dcm.png
2411,1598,Volume,1598_ct_synthetic.h5
2412,1601,Frontal,1601_IM-0390-1001.dcm.png
2413,1601,Lateral,1601_IM-0390-2001.dcm.png
2414,1601,Volume,1601_ct_synthetic.h5
2415,1602,Frontal,1602_IM-0390-1001.dcm.png
2416,1602,Lateral,1602_IM-0390-2001.dcm.png
2417,1602,Volume,1602_ct_synthetic.h5
2418,1603,Frontal,1603_IM-0391-1001.dcm.png
2419,1603,Lateral,1603_IM-0391-1002.dcm.png
2420,1603,Volume,1603_ct_synthetic.h5
2421,1608,Frontal,1608_IM-0394-1001.dcm.png
2422,1608,Lateral,1608_IM-0394-2001.dcm.png
2423,1608,Volume,1608_ct_synthetic.h5
2424,1609,Frontal,1609_IM-0394-1001.dcm.png
2425,1609,Lateral,1609_IM-0394-2001.dcm.png
2426,1609,Volume,1609_ct_synthetic.h5
2427,1614,Frontal,1614_IM-0397-1001.dcm.png
2428,1614,Lateral,1614_IM-0397-2001.dcm.png
2429,1614,Volume,1614_ct_synthetic.h5
2430,1616,Frontal,1616_IM-0399-1001.dcm.png
2431,1616,Lateral,1616_IM-0399-1002.dcm.png
